大專校院各校科系別概況										
105 學年度 SY2016-2017										
學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
0037	國立臺北教育大學	520116	資訊科學學系	D 日	B 學士	159	11	40	30 臺北市	3 師範
0037	國立臺北教育大學	520116	資訊科學學系	N 職	M 碩士	47	0	26	30 臺北市	3 師範
0038	國立清華大學南大校區(原：國立新竹教育大學)	140108	教育心理與諮商學系	D 日	B 學士	180	11	40	18 新竹市	3 師範
0038	國立清華大學南大校區(原：國立新竹教育大學)	140122	教育與學習科技學系	D 日	M 碩士	106	0	27	18 新竹市	3 師範
0038	國立清華大學南大校區(原：國立新竹教育大學)	140122	教育與學習科技學系	D 日	B 學士	360	14	77	18 新竹市	3 師範
0038	國立清華大學南大校區(原：國立新竹教育大學)	140122	教育與學習科技學系	N 職	M 碩士	148	0	33	18 新竹市	3 師範
0038	國立清華大學南大校區(原：國立新竹教育大學)	140212	(兒童)英語教(育)學系	D 日	B 學士	154	9	33	18 新竹市	3 師範
0038	國立清華大學南大校區(原：國立新竹教育大學)	140315	體育學系	D 日	B 學士	193	6	45	18 新竹市	3 師範
0038	國立清華大學南大校區(原：國立新竹教育大學)	140401	幼兒教育學系	D 日	B 學士	346	14	69	18 新竹市	3 師範
0038	國立清華大學南大校區(原：國立新竹教育大學)	140508	人力資源與數位學習科技研究所	D 日	M 碩士	67	9	23	18 新竹市	3 師範
0038	國立清華大學南大校區(原：國立新竹教育大學)	140601	特殊教育學系	D 日	B 學士	186	10	45	18 新竹市	3 師範
0038	國立清華大學南大校區(原：國立新竹教育大學)	210401	音樂學系	D 日	B 學士	138	10	27	18 新竹市	3 師範
0038	國立清華大學南大校區(原：國立新竹教育大學)	210709	藝術與(創意)設計學系	D 日	M 碩士	72	0	24	18 新竹市	3 師範
0038	國立清華大學南大校區(原：國立新竹教育大學)	210709	藝術與(創意)設計學系	D 日	B 學士	341	14	73	18 新竹市	3 師範
0038	國立清華大學南大校區(原：國立新竹教育大學)	220201	(中)國(語)文學系	D 日	B 學士	184	12	44	18 新竹市	3 師範
0038	國立清華大學南大校區(原：國立新竹教育大學)	449901	應用科學系	D 日	B 學士	192	14	42	18 新竹市	3 師範
0038	國立清華大學南大校區(原：國立新竹教育大學)	460102	應用數學系	D 日	B 學士	160	10	35	18 新竹市	3 師範
0038	國立清華大學南大校區(原：國立新竹教育大學)	850113	環境與文化資源學系	D 日	B 學士	203	12	47	18 新竹市	3 師範
0039	國立臺中教育大學	140101	教育學系	D 日	B 學士	176	15	43	19 臺中市	3 師範
0039	國立臺中教育大學	140101	教育學系	N 職	M 碩士	105	0	31	19 臺中市	3 師範
0039	國立臺中教育大學	140118	教師專業(發展)研究所	D 日	M 碩士	87	0	43	19 臺中市	3 師範
0039	國立臺中教育大學	140202	語文教育學系	D 日	B 學士	206	15	48	19 臺中市	3 師範
0039	國立臺中教育大學	140206	(自然)科學教育(與應用)	D 日	B 學士	166	13	45	19 臺中市	3 師範
0039	國立臺中教育大學	140211	數學教育學系	D 日	B 學士	193	10	49	19 臺中市	3 師範
0039	國立臺中教育大學	140315	體育學系	D 日	B 學士	205	9	43	19 臺中市	3 師範
0039	國立臺中教育大學	140401	幼兒教育學系	D 日	B 學士	220	13	52	19 臺中市	3 師範
0039	國立臺中教育大學	140601	特殊教育學系	D 日	B 學士	206	9	48	19 臺中市	3 師範
0039	國立臺中教育大學	210101	(應用)美術學系	D 日	B 學士	176	10	41	19 臺中市	3 師範
0039	國立臺中教育大學	210401	音樂學系	D 日	B 學士	172	8	42	19 臺中市	3 師範
0039	國立臺中教育大學	220102	臺灣語文(與傳播)學系	D 日	B 學士	195	7	44	19 臺中市	3 師範
0039	國立臺中教育大學	220308	英語學系	D 日	B 學士	201	10	55	19 臺中市	3 師範
0039	國立臺中教育大學	230135	文化創意產業設計與營運學系	D 日	M 碩士	37	0	27	19 臺中市	3 師範
0039	國立臺中教育大學	230135	文化創意產業設計與營運學系	D 日	B 學士	199	10	48	19 臺中市	3 師範
0039	國立臺中教育大學	310508	諮商(與)(應用)心理學系	D 日	B 學士	199	9	42	19 臺中市	3 師範
0039	國立臺中教育大學	311021	區域與社會發展學系	D 日	B 學士	200	10	49	19 臺中市	3 師範
0039	國立臺中教育大學	340307	國際企業(與)(管理)學系	D 日	B 學士	256	7	68	19 臺中市	3 師範
0039	國立臺中教育大學	480505	數位內容(科技)(與)(管理)學系	D 日	B 學士	179	9	41	19 臺中市	3 師範
0039	國立臺中教育大學	520114	資訊工程學系	D 日	B 學士	198	10	43	19 臺中市	3 師範
0042	國立澎湖科技大學	220303	應用外語系	D 日	B 四技	155	10	47	16 澎湖縣	2 技職
0042	國立澎湖科技大學	340804	(行銷與)物流管理學系	D 日	B 四技	197	9	47	16 澎湖縣	2 技職
0042	國立澎湖科技大學	480109	資訊管理(技術)學系	D 日	B 四技	189	10	52	16 澎湖縣	2 技職
0042	國立澎湖科技大學	480109	資訊管理(技術)學系	N 修	B 四技	141	0	32	16 澎湖縣	2 技職
0042	國立澎湖科技大學	520101	電機(與控制)工程學系	D 日	B 四技	184	9	45	16 澎湖縣	2 技職
0042	國立澎湖科技大學	520114	資訊工程學系	D 日	B 四技	198	7	38	16 澎湖縣	2 技職
0042	國立澎湖科技大學	520123	電信工程學系	D 日	B 四技	196	6	37	16 澎湖縣	2 技職
0042	國立澎湖科技大學	620601	食品科學系	D 日	B 四技	218	10	45	16 澎湖縣	2 技職
0042	國立澎湖科技大學	621104	水產養殖學系	D 日	B 四技	200	9	43	16 澎湖縣	2 技職
0042	國立澎湖科技大學	810102	餐旅(行銷)(暨遊憩)管理學系	D 日	B 四技	216	7	52	16 澎湖縣	2 技職
0042	國立澎湖科技大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	D 日	B 四技	398	15	118	16 澎湖縣	2 技職
0042	國立澎湖科技大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	N 修	B 四技	188	0	39	16 澎湖縣	2 技職
0042	國立澎湖科技大學	810505	海洋運動(與遊憩)(休閒)學系	D 日	B 四技	0	0	43	16 澎湖縣	2 技職
0042	國立澎湖科技大學	840106	航運管理學系	D 日	B 四技	222	7	52	16 澎湖縣	2 技職
0043	國立勤益科技大學	220312	應用英語學系	D 日	B 四技	227	8	43	06 臺中市	2 技職
0043	國立勤益科技大學	220312	應用英語學系	N 修	B 四技	182	0	52	06 臺中市	2 技職
0043	國立勤益科技大學	340301	企業管理學系	D 日	B 四技	452	12	107	06 臺中市	2 技職
0043	國立勤益科技大學	340803	流通(科技)管理系	D 日	B 四技	410	11	102	06 臺中市	2 技職
0043	國立勤益科技大學	349930	文化(創意)事業(發展)(管理)系	D 日	B 四技	226	8	50	06 臺中市	2 技職
0043	國立勤益科技大學	349977	商業及管理類產學專班	N 修	B 四技	186	0	39	06 臺中市	2 技職
0043	國立勤益科技大學	480109	資訊管理(技術)學系	D 日	B 四技	390	15	104	06 臺中市	2 技職
0043	國立勤益科技大學	480109	資訊管理(技術)學系	N 修	B 四技	174	0	47	06 臺中市	2 技職
0043	國立勤益科技大學	489977	資訊類產學專班	N 修	B 四技	36	0	40	06 臺中市	2 技職
0043	國立勤益科技大學	489988	資訊類產業研發專班	D 日	M 碩士	32	0	23	06 臺中市	2 技職
0043	國立勤益科技大學	520101	電機(與控制)工程學系	D 日	M 碩士	54	0	31	06 臺中市	2 技職
0043	國立勤益科技大學	520101	電機(與控制)工程學系	D 日	B 四技	598	24	130	06 臺中市	2 技職
0043	國立勤益科技大學	520101	電機(與控制)工程學系	N 修	B 四技	433	0	89	06 臺中市	2 技職
0043	國立勤益科技大學	520103	(微)電子(工程)學系	D 日	M 碩士	61	0	27	06 臺中市	2 技職
0043	國立勤益科技大學	520103	(微)電子(工程)學系	D 日	B 四技	649	22	142	06 臺中市	2 技職
0043	國立勤益科技大學	520103	(微)電子(工程)學系	D 日	C 二技	66	0	31	06 臺中市	2 技職
0043	國立勤益科技大學	520103	(微)電子(工程)學系	N 修	B 四技	219	2	38	06 臺中市	2 技職
0043	國立勤益科技大學	520114	資訊工程學系	D 日	M 碩士	33	0	21	06 臺中市	2 技職
0043	國立勤益科技大學	520114	資訊工程學系	D 日	B 四技	551	15	88	06 臺中市	2 技職
0043	國立勤益科技大學	520114	資訊工程學系	N 修	B 四技	195	0	25	06 臺中市	2 技職
0043	國立勤益科技大學	520201	(動力)機械工程學系	D 日	M 碩士	63	0	23	06 臺中市	2 技職
0043	國立勤益科技大學	520201	(動力)機械工程學系	D 日	B 四技	900	32	176	06 臺中市	2 技職
0043	國立勤益科技大學	520201	(動力)機械工程學系	N 修	B 四技	424	0	83	06 臺中市	2 技職
0043	國立勤益科技大學	520403	化(學)工(程)與材料工程學系	D 日	B 四技	599	20	148	06 臺中市	2 技職
0043	國立勤益科技大學	520403	化(學)工(程)與材料工程學系	N 修	B 四技	202	0	28	06 臺中市	2 技職
0043	國立勤益科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	M 碩士	54	0	29	06 臺中市	2 技職
0043	國立勤益科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	B 四技	701	28	134	06 臺中市	2 技職
0043	國立勤益科技大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	N 修	B 四技	292	0	46	06 臺中市	2 技職
0043	國立勤益科技大學	529907	冷凍空調與能源(科技)系	D 日	M 碩士	55	0	24	06 臺中市	2 技職
0043	國立勤益科技大學	529907	冷凍空調與能源(科技)系	D 日	B 四技	512	17	97	06 臺中市	2 技職
0043	國立勤益科技大學	529907	冷凍空調與能源(科技)系	N 修	B 四技	232	0	47	06 臺中市	2 技職
0043	國立勤益科技大學	529977	工程類產學專班	N 修	B 四技	606	0	80	06 臺中市	2 技職
0043	國立勤益科技大學	580203	景觀學系	D 日	B 四技	180	9	44	06 臺中市	2 技職
0043	國立勤益科技大學	810511	休閒產業(管理)(經營)學系	D 日	B 四技	291	8	64	06 臺中市	2 技職
0043	國立勤益科技大學	810511	休閒產業(管理)(經營)學系	D 日	C 二技	0	0	34	06 臺中市	2 技職
0043	國立勤益科技大學	810511	休閒產業(管理)(經營)學系	N 修	B 四技	193	0	45	06 臺中市	2 技職
0044	國立體育大學	810305	球類運動(技術)學系	D 日	B 學士	247	8	53	03 桃園市	1 一般
0044	國立體育大學	810306	陸上運動(技術)學系	D 日	B 學士	210	8	26	03 桃園市	1 一般
0044	國立體育大學	810309	技擊運動(技術)學系	D 日	B 學士	198	7	25	03 桃園市	1 一般
0044	國立體育大學	810501	運動保健學系	D 日	B 學士	243	11	51	03 桃園市	1 一般
0044	國立體育大學	810511	休閒產業(管理)(經營)學系	D 日	B 學士	242	13	49	03 桃園市	1 一般
0044	國立體育大學	810516	體育推廣學系	D 日	B 學士	291	9	64	03 桃園市	1 一般
0044	國立體育大學	810516	體育推廣學系	N 修	C 二年制	106	0	26	03 桃園市	1 一般
0044	國立體育大學	810517	適應體育學系	D 日	B 學士	210	9	47	03 桃園市	1 一般
0046	國立臺北護理健康大學	140314	醫護教育研究所	D 日	M 碩士	35	4	25	30 臺北市	2 技職
0046	國立臺北護理健康大學	310521	生死與健康心理諮商系	D 日	B 四技	213	8	40	30 臺北市	2 技職
0046	國立臺北護理健康大學	340904	健康事業管理系	D 日	B 四技	350	11	47	30 臺北市	2 技職
0046	國立臺北護理健康大學	340904	健康事業管理系	D 日	C 二技	97	0	34	30 臺北市	2 技職
0046	國立臺北護理健康大學	340904	健康事業管理系	N 修	C 二技	119	0	26	30 臺北市	2 技職
0046	國立臺北護理健康大學	480109	資訊管理(技術)學系	D 日	B 四技	349	9	95	30 臺北市	2 技職
0046	國立臺北護理健康大學	720601	護理學系	D 日	M 碩士	101	0	31	30 臺北市	2 技職
0046	國立臺北護理健康大學	720601	護理學系	D 日	B 四技	809	64	198	30 臺北市	2 技職
0046	國立臺北護理健康大學	720601	護理學系	D 日	C 二技	499	0	249	30 臺北市	2 技職
0046	國立臺北護理健康大學	720601	護理學系	N 職	M 碩士	84	0	20	30 臺北市	2 技職
0046	國立臺北護理健康大學	720601	護理學系	N 修	C 二技	606	1	169	30 臺北市	2 技職
0046	國立臺北護理健康大學	760401	(嬰)幼兒保育(技術)學系	D 日	B 四技	289	12	64	30 臺北市	2 技職
0046	國立臺北護理健康大學	760401	(嬰)幼兒保育(技術)學系	D 日	C 二技	96	0	55	30 臺北市	2 技職
0046	國立臺北護理健康大學	810501	運動保健學系	D 日	B 四技	275	8	74	30 臺北市	2 技職
0047	國立高雄餐旅大學	220312	應用英語學系	D 日	B 四技	195	11	44	50 高雄市	2 技職
0047	國立高雄餐旅大學	220321	應用日語學系	D 日	B 四技	176	7	52	50 高雄市	2 技職
0047	國立高雄餐旅大學	810101	旅館(事業)管理學系	D 日	B 四技	585	10	100	50 高雄市	2 技職
0047	國立高雄餐旅大學	810101	旅館(事業)管理學系	N 修	B 四技	207	1	48	50 高雄市	2 技職
0047	國立高雄餐旅大學	810101	旅館(事業)管理學系	N 修	C 二技	72	0	36	50 高雄市	2 技職
0047	國立高雄餐旅大學	810102	餐旅(行銷)(暨遊憩)管理學系	N 職	M 碩士	0	0	21	50 高雄市	2 技職
0047	國立高雄餐旅大學	810103	餐飲管理(及廚藝)學系	D 日	B 四技	423	15	94	50 高雄市	2 技職
0047	國立高雄餐旅大學	810103	餐飲管理(及廚藝)學系	D 日	C 二技	93	0	42	50 高雄市	2 技職
0047	國立高雄餐旅大學	810103	餐飲管理(及廚藝)學系	N 修	B 四技	202	0	48	50 高雄市	2 技職
0047	國立高雄餐旅大學	810103	餐飲管理(及廚藝)學系	N 修	C 二技	54	0	31	50 高雄市	2 技職
0047	國立高雄餐旅大學	810104	中餐廚藝系	D 日	B 四技	203	9	46	50 高雄市	2 技職
0047	國立高雄餐旅大學	810105	西餐廚藝系	D 日	B 四技	198	7	82	50 高雄市	2 技職
0047	國立高雄餐旅大學	810106	烘焙管理學系	D 日	B 四技	236	8	93	50 高雄市	2 技職
0047	國立高雄餐旅大學	810111	餐飲廚藝科	D 日	5 五專	209	7	51	50 高雄市	2 技職
0047	國立高雄餐旅大學	810120	國際廚藝學位學程	D 日	B 四技	95	1	21	50 高雄市	2 技職
0047	國立高雄餐旅大學	810122	餐旅暨會展行銷管理系	D 日	B 四技	206	7	48	50 高雄市	2 技職
0047	國立高雄餐旅大學	810210	休閒(與)遊憩(規劃)(與)(事業)管理學系	D 日	B 四技	360	7	54	50 高雄市	2 技職
0047	國立高雄餐旅大學	810216	旅運(經營)管理系	D 日	B 四技	196	6	51	50 高雄市	2 技職
0047	國立高雄餐旅大學	810216	旅運(經營)管理系	N 修	B 四技	202	0	44	50 高雄市	2 技職
0047	國立高雄餐旅大學	810216	旅運(經營)管理系	N 修	C 二技	78	0	23	50 高雄市	2 技職
0047	國立高雄餐旅大學	810233	國際觀光(管理)學系	D 日	B 四技	126	0	29	50 高雄市	2 技職
0047	國立高雄餐旅大學	819977	民生類產學專班	N 修	2 二專	276	0	97	50 高雄市	2 技職
0047	國立高雄餐旅大學	840201	航空(暨運輸服務)管理系	D 日	B 四技	210	8	51	50 高雄市	2 技職
0047	國立高雄餐旅大學	840201	航空(暨運輸服務)管理系	N 修	B 四技	195	0	48	50 高雄市	2 技職
0047	國立高雄餐旅大學	840201	航空(暨運輸服務)管理系	N 修	C 二技	93	0	42	50 高雄市	2 技職
0048	國立金門大學	220204	(應用)華語(文)學系	D 日	B 學士	168	5	30	71 金門縣	1 一般
0048	國立金門大學	220312	應用英語學系	D 日	B 學士	326	12	81	71 金門縣	1 一般
0048	國立金門大學	310901	國際(暨大陸)(與兩岸)事務系	D 日	B 學士	158	8	58	71 金門縣	1 一般
0048	國立金門大學	310901	國際(暨大陸)(與兩岸)事務系	P 進	B 學士	142	0	20	71 金門縣	1 一般
0048	國立金門大學	340301	企業管理學系	D 日	B 學士	359	9	92	71 金門縣	1 一般
0048	國立金門大學	340301	企業管理學系	P 進	B 學士	163	0	29	71 金門縣	1 一般
0048	國立金門大學	380214	海洋與邊境管理學系	D 日	B 學士	157	7	39	71 金門縣	1 一般
0048	國立金門大學	520103	(微)電子(工程)學系	D 日	B 學士	302	9	70	71 金門縣	1 一般
0048	國立金門大學	520114	資訊工程學系	D 日	B 學士	183	8	44	71 金門縣	1 一般
0048	國立金門大學	520325	土木與工程管理學系	D 日	B 學士	165	8	38	71 金門縣	1 一般
0048	國立金門大學	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	B 學士	148	6	33	71 金門縣	1 一般
0048	國立金門大學	620601	食品科學系	D 日	B 學士	176	8	39	71 金門縣	1 一般
0048	國立金門大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	D 日	B 學士	216	9	64	71 金門縣	1 一般
0048	國立金門大學	810201	觀光(與)(休閒)(管理)(遊憩)學系	P 進	B 學士	167	0	36	71 金門縣	1 一般
0048	國立金門大學	810502	運動(健康)(與)休閒(管理)學系	D 日	B 學士	183	10	47	71 金門縣	1 一般
0048	國立金門大學	810502	運動(健康)(與)休閒(管理)學系	P 進	B 學士	149	0	42	71 金門縣	1 一般
0049	國立臺灣體育運動大學	140315	體育學系	D 日	M 碩士	57	0	21	19 臺中市	1 一般
0049	國立臺灣體育運動大學	140315	體育學系	D 日	B 學士	467	17	92	19 臺中市	1 一般
0049	國立臺灣體育運動大學	140315	體育學系	P 進	B 學士	349	0	75	19 臺中市	1 一般
0049	國立臺灣體育運動大學	210511	舞蹈學系	D 日	B 學士	212	9	44	19 臺中市	1 一般
0049	國立臺灣體育運動大學	810301	競技運動學系	D 日	B 學士	207	12	56	19 臺中市	1 一般
0049	國立臺灣體育運動大學	810305	球類運動(技術)學系	D 日	B 學士	429	10	79	19 臺中市	1 一般
0049	國立臺灣體育運動大學	810309	技擊運動(技術)學系	D 日	B 學士	218	7	37	19 臺中市	1 一般
